ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
1270516,m,1/1/1991,57.14,cbse,2009,48,cbse,2679,2,MCA,computer application,60,2679,1,Delhi,2014,465,555,380,0.670743151,455,-1,-1,-1,-1,-1,-1,0.8986,-0.0651,-1.0379,-2.2627,0.7104,100000
938137,m,6/2/1993,72.2,cbse,2010,70,cbse,6874,2,B.Tech/B.E.,mechanical engineering,62.4,6874,0,Uttarakhand,2014,545,525,630,0.725984148,345,-1,-1,438,-1,-1,-1,1.1336,1.0449,-0.1437,-0.8682,0.6721,675000
1218778,m,12/7/1991,80,cbse,2010,63,cbse,15866,2,B.Tech/B.E.,computer science & engineering,66,15866,0,Haryana,2014,570,485,430,0.486747008,465,-1,376,-1,-1,-1,-1,-1.1644,-0.6201,-1.9881,-0.1076,-1.6273,180000
1258521,f,9/27/1992,67,state board,2010,77,state board,1875,2,B.Tech/B.E.,electronics and communication engineering,74.6,1875,0,Uttar Pradesh,2014,335,495,475,-1,-1,-1,-1,-1,-1,-1,-1,-0.0154,-0.4536,0.7785,0.0192,-0.4776,225000
144911,m,12/31/1987,63,hbsc,2005,55,hbse,933,2,MCA,computer application,66,933,0,Haryana,2011,355,295,465,-1,-1,-1,-1,-1,-1,-1,-1,-0.3014,-0.4353,-0.7794,0.8848,-1.3934,530000
61461,m,8/10/1988,78,ssc,2006,83.7,board of intermediate,7940,2,B.Tech/B.E.,electronics and electrical engineering,61.35,7940,0,Andhra Pradesh,2010,375,365,445,0.376059587,-1,300,-1,-1,-1,-1,-1,-0.1082,0.8128,1.3977,0.0623,0.6603,130000
794528,m,5/23/1992,69,cbse,2010,65.8,cbse,1390,2,B.Tech/B.E.,mechanical engineering,81,1390,0,Uttar Pradesh,2014,520,555,605,0.414337426,-1,-1,-1,366,-1,-1,-1,-0.159,0.3789,1.7007,-0.3612,1.0554,200000
278780,f,10/24/1987,68.2,icse,2007,55.2,cbse,568,2,B.Tech/B.E.,information technology,69.92,568,0,Uttar Pradesh,2011,545,535,655,0.930370607,565,-1,-1,-1,-1,-1,-1,0.0464,0.1888,-1.7954,-1.3478,-0.7615,350000
1069119,m,12/10/1990,77,cbse,2007,62.2,cbse,10673,2,B.Tech/B.E.,electronics and electrical engineering,75,10673,1,Tamil Nadu,2012,500,530,535,-1,-1,-1,376,-1,-1,-1,-1,-0.0154,-0.1206,-1.6807,0.0192,-1.4356,120000
186085,m,6/30/1988,74.5,up board,2005,72.8,up board,66,2,B.Tech/B.E.,electronics and communication engineering,71.41,66,0,Uttar Pradesh,2010,325,445,395,0.538386893,-1,333,-1,-1,-1,-1,-1,0.2009,0.0328,0.9623,0.2973,-0.4455,105000
1146950,m,12/26/1991,70,cbse,2009,84,cbse,2429,2,B.Tech/B.E.,computer science & engineering,71,2429,0,Uttar Pradesh,2014,675,480,570,0.23780284,495,-1,315,-1,-1,-1,-1,0.99,0.7119,0.4711,-0.8682,1.0554,325000
633303,m,6/3/1993,71.2,state board,2009,61.6,state board,1982,2,B.Tech/B.E.,electronics and communication engineering,74.26,1982,0,Uttar Pradesh,2013,465,475,515,0.824666401,-1,400,-1,-1,-1,-1,-1,-0.159,-0.4536,0.01,-0.8682,0.4805,160000
806655,f,1/10/1991,58,state board,2008,67,state board,11759,2,MCA,computer application,73,11759,0,Uttarakhand,2014,535,425,485,0.842248322,465,-1,469,-1,-1,-1,-1,0.7027,0.2124,0.1637,-0.995,0.0973,180000
872168,m,10/28/1992,73.6,cbse,2010,75,cbse,347,2,B.Tech/B.E.,electronics and electrical engineering,87.56,347,0,Uttar Pradesh,2014,475,585,485,0.336185066,-1,-1,-1,-1,366,-1,-1,0.7027,1.7109,0.4711,-0.7415,1.0554,330000
637114,m,12/6/1993,74.8,cbse,2010,63.4,cbse,18103,2,B.Tech/B.E.,electronics & telecommunications,68.28,18103,0,Uttar Pradesh,2014,510,450,455,0.0587928,325,200,-1,-1,-1,286,-1,-0.4463,-0.2871,0.1637,2.1743,0.4805,210000
1077214,m,3/23/1993,77,cbse,2009,76.2,cbse,4971,2,B.Tech/B.E.,information technology,70.7,4971,0,Uttar Pradesh,2013,545,530,605,0.622642916,485,-1,407,-1,-1,-1,-1,-0.8772,-0.4536,-0.2974,0.0192,-1.6273,240000
230778,f,4/7/1990,78,maharashtra state(latur board),2007,82,maharashtra state(latur board),974,2,B.Tech/B.E.,computer engineering,71,974,0,Maharashtra,2011,524,525,445,0.704090412,465,-1,-1,-1,-1,-1,-1,-0.2628,0.8128,0.8171,-1.1128,-0.1295,325000
29054,m,5/6/1987,79,cbse,2005,66,cbse,347,2,B.Tech/B.E.,information technology,90,347,0,Uttar Pradesh,2010,535,445,525,0.600057182,435,-1,-1,-1,-1,-1,-1,-0.6749,0.0328,-0.3803,0.4442,-0.4139,375000
839881,m,5/12/1989,79.6,state board,2006,68.2,state board,6229,2,MCA,computer application,65,6229,1,Telangana,2012,605,485,560,0.144789889,435,-1,284,-1,-1,-1,-1,-0.4463,0.5454,0.01,-0.8682,0.0973,95000
1152870,m,11/22/1991,82,cbse,2010,59,cbse,2563,2,B.Tech/B.E.,electronics and communication engineering,63,2563,0,Uttarakhand,2015,500,590,380,0.649389715,-1,356,-1,-1,-1,292,-1,-0.8772,0.2124,0.6248,-0.7415,-0.0943,100000
307997,m,4/1/1988,57.5,up,2004,68.8,up,350,2,MCA,computer application,67.8,350,0,Uttar Pradesh,2012,355,265,465,0.563267824,425,-1,-1,-1,-1,-1,-1,0.3555,-0.9033,-1.0697,0.5323,-1.3934,145000
227582,m,10/14/1987,74,0,2005,76.8,0,2774,2,MCA,computer application,74,2774,0,Madhya Pradesh,2011,645,555,595,0.942116551,575,-1,-1,-1,-1,-1,-1,0.3555,0.5008,0.3817,-0.1727,0.5024,540000
284439,m,10/14/1989,87.2,karnataka secondary education board,2007,74.33,karnataka pre unversity board,3649,2,B.Tech/B.E.,computer engineering,69,3649,1,Karnataka,2011,735,505,475,0.735795709,475,-1,-1,-1,-1,-1,-1,0.6646,0.3448,-0.344,-0.0552,-0.1295,265000
309289,f,1/11/1990,84,cbse,2008,79,cbse,5904,2,B.Tech/B.E.,computer engineering,75.99,5904,0,Uttar Pradesh,2012,485,415,615,0.793580615,495,-1,-1,-1,-1,-1,-1,-0.4173,0.5008,0.5269,0.1798,-0.1295,385000
423047,m,8/11/1988,59,up board,2005,65.2,up board,184,2,B.Tech/B.E.,computer engineering,73.32,184,0,Uttar Pradesh,2012,435,385,575,0.600057182,435,-1,-1,-1,-1,-1,-1,-0.1082,0.5008,-0.0537,0.5323,-0.5245,350000
629725,m,3/15/1991,86,state board,2008,77,state board,526,2,B.Tech/B.E.,electronics and electrical engineering,80,526,0,Tamil Nadu,2013,310,475,355,0.444617717,315,-1,-1,-1,393,-1,-1,0.7027,0.2124,-0.2974,0.0192,1.0554,100000
1224787,f,11/10/1993,88,cbse,2011,85,cbse,12232,1,B.Tech/B.E.,computer science & engineering,68,12232,1,Delhi,2015,615,605,595,0.525922584,415,-1,-1,-1,-1,-1,-1,-2.1698,0.3789,-0.6048,2.301,-0.8608,700000
1090820,m,1/25/1991,65.4,state board,2009,65.8,state board,11736,2,B.Tech/B.E.,electronics & telecommunications,67.69,11736,0,Maharashtra,2013,455,495,465,0.436962648,495,-1,-1,-1,-1,324,-1,-0.4463,-1.2861,1.547,-0.1076,-0.0943,240000
1245184,m,10/10/1989,44.16,state board,2009,62,state board,51,2,MCA,computer application,71.6,51,0,Uttar Pradesh,2015,500,510,415,0.974396113,615,-1,-1,-1,-1,-1,-1,0.2718,0.8784,0.01,-0.1076,0.4805,215000
606094,f,5/14/1992,86,state board,2009,96,state board,8820,2,B.Tech/B.E.,electronics and communication engineering,79.98,8820,1,Telangana,2013,520,610,735,0.0587928,425,200,284,-1,-1,-1,-1,0.1282,-0.832,-1.2056,0.9066,-1.359,440000
986293,m,1/5/1992,64.2,cbse,2009,64,cbse,137,2,B.Tech/B.E.,electronics and instrumentation engineering,67.7,137,0,Uttar Pradesh,2014,395,590,535,0.943272158,375,452,-1,-1,-1,-1,-1,-1.4517,-0.4536,0.1637,-0.1076,0.2889,200000
918414,m,5/27/1986,49,state board,2003,63,state board,11476,2,M.Tech./M.E.,embedded systems technology,88,11476,1,Karnataka,2014,310,495,500,-1,495,292,-1,-1,-1,-1,-1,-1.1644,-1.9521,-1.0659,0.5262,-1.4356,200000
1253312,m,7/25/1991,86.34,state board,2009,83.7,state board,5932,2,B.Tech/B.E.,computer science & engineering,72.19,5932,0,Andhra Pradesh,2013,525,435,620,0.486747008,445,-1,376,-1,-1,-1,-1,0.99,1.0449,1.8543,0.0192,0.0973,120000
472861,m,10/12/1992,82,cbse,2010,78,cbse,57,2,B.Tech/B.E.,electronics and communication engineering,64,57,0,Haryana,2014,395,495,575,0.991397584,-1,516,438,-1,-1,-1,-1,-0.5719,-0.4353,-0.7794,-1.7004,-0.5245,265000
115560,m,5/6/1989,77.4,0,2006,81.6,0,3629,2,B.Tech/B.E.,computer engineering,62,3629,0,Andhra Pradesh,2010,385,595,454,0.704090412,465,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,1.2525,0.5323,-0.1295,570000
1052796,m,11/5/1990,70.58,state board,2008,60.36,state board,3683,2,B.Tech/B.E.,computer engineering,61.44,3683,0,Maharashtra,2013,440,385,500,-1,-1,-1,-1,-1,-1,-1,-1,1.2772,0.7119,2.1617,2.9349,0.6721,100000
914034,m,9/28/1991,72,cbse,2008,69,state board,51,2,MCA,computer application,65.5,51,0,Uttar Pradesh,2014,485,475,385,-1,-1,-1,-1,-1,-1,-1,-1,-1.1644,-0.2871,0.4711,0.0192,0.585,480000
471545,m,2/29/1992,82,cbse,2009,69,cbse,57,2,B.Tech/B.E.,information technology,68,57,0,Haryana,2013,575,525,695,0.952245573,585,-1,-1,-1,-1,-1,-1,-1.9629,1.7488,-1.5051,2.0599,1.2528,720000
796713,m,10/1/1991,75.4,cbse,2010,67.6,cbse,222,2,B.Tech/B.E.,electronics and communication engineering,62.7,222,0,Jharkhand,2014,545,570,470,0.20739217,335,260,-1,-1,-1,-1,-1,1.2772,0.0459,0.3174,-0.3612,-0.8608,380000
922488,m,10/2/1993,81,cbse,2010,74,cbse,272,2,B.Tech/B.E.,electronics & telecommunications,76,272,0,Punjab,2014,510,605,680,0.338786347,485,292,-1,-1,-1,-1,-1,0.99,-0.4536,0.6248,-1.7556,0.6721,200000
326795,m,12/16/1991,76.87,mp board,2008,81.33,mp board,3879,2,B.Tech/B.E.,computer engineering,74.5,3879,0,Madhya Pradesh,2012,375,505,525,0.961772121,-1,-1,-1,-1,-1,-1,-1,0.3555,0.2668,1.2525,0.17983,0.0284,455000
841631,m,4/23/1993,79,state board,2009,76,state board,4805,2,B.Tech/B.E.,information technology,68,4805,1,Rajasthan,2013,415,500,415,0.622642916,405,-1,407,-1,-1,-1,-1,0.5591,0.0459,-0.2974,0.2727,-1.0524,350000
1061300,m,1/12/1993,88.66,state board,2010,87.5,state board,8818,2,B.Tech/B.E.,information technology,77,8818,1,Telangana,2014,430,385,370,0.144789889,485,-1,284,-1,-1,-1,-1,0.4155,0.0459,-0.9122,-0.995,0.2889,140000
358346,m,10/31/1990,87,cbse,2008,81,cbse,10185,2,B.Tech/B.E.,computer science & engineering,74.44,10185,0,Haryana,2012,635,635,735,0.916869961,555,-1,-1,-1,-1,-1,-1,0.3555,-0.7473,-0.4891,-0.9953,-0.8799,460000
823529,f,10/19/1993,82,state board,2010,86,cbse,272,2,B.Tech/B.E.,computer science & engineering,82,272,0,Punjab,2014,510,595,355,0.884122512,535,-1,-1,-1,-1,-1,-1,0.4155,0.5454,0.9322,-0.2344,1.247,315000
820353,m,3/3/1991,90,cbse,2009,81.2,cbse,11127,1,B.Tech/B.E.,electronics and electrical engineering,70.3,11127,0,Punjab,2017,730,585,720,0.557389506,475,-1,-1,-1,420,-1,-1,0.5591,0.8784,1.0859,-0.6147,0.0973,300000
862259,f,12/28/1991,86.92,state board,2009,73.8,state board,6294,2,B.Tech/B.E.,information technology,73,6294,0,Gujarat,2013,395,425,295,0.635978756,445,-1,-1,-1,-1,-1,-1,0.8463,0.0459,0.01,-1.6289,-0.0943,95000
982556,m,3/24/1992,88,cbse,2009,88,cbse,387,2,B.Tech/B.E.,information technology,74.74,387,0,Uttar Pradesh,2014,490,545,630,0.356536488,575,-1,346,-1,-1,-1,-1,0.5591,-0.1206,0.01,-1.1218,-0.0943,350000
924712,m,3/15/1993,68.2,cbse,2010,55,cbse,124,2,B.Tech/B.E.,computer science & engineering,67,124,0,Orissa,2014,570,425,470,0.356536488,525,-1,346,-1,-1,-1,-1,1.1336,0.5454,2.008,0.3995,0.0973,240000
820774,m,8/13/1991,59.2,cbse,2009,56,cbse,6741,2,B.Tech/B.E.,computer science & engineering,65,6741,0,Rajasthan,2014,440,555,310,0.911395278,555,-1,500,-1,-1,-1,-1,-1.4517,-1.1196,-0.6048,0.9066,-0.8608,180000
898195,m,6/18/1992,76.17,icse,2009,78,cbse,66,2,B.Tech/B.E.,information technology,73.17,66,0,Uttar Pradesh,2014,535,510,620,0.942116551,575,-1,-1,-1,-1,-1,-1,-1.4517,0.0459,0.9322,-0.7415,-0.2859,300000
1043815,m,3/22/1990,83.4,cbse,2009,70,cbse,11155,2,B.Tech/B.E.,computer science & engineering,78,11155,1,West Bengal,2013,665,520,570,0.991230625,515,-1,592,-1,-1,-1,-1,0.4155,0.5454,-0.2974,-0.4879,0.8637,800000
541114,m,9/27/1989,66,up board,2006,66.66,up board,2540,2,B.Tech/B.E.,computer engineering,66.22,2540,0,Uttar Pradesh,2011,450,545,765,0.901489571,545,-1,-1,-1,-1,-1,-1,0.2009,0.7348,0.5994,1.0024,-0.6035,140000
965697,m,1/22/1991,88.7,icse,2009,78.2,icse,11169,2,B.Tech/B.E.,mechanical engineering,91,11169,0,West Bengal,2014,545,520,535,0.45901584,-1,-1,-1,376,-1,-1,-1,-2.0262,-3.1176,-1.9881,-0.1076,-3.3518,300000
716325,m,7/5/1992,65,state board,2009,87.9,state board,16397,2,B.Tech/B.E.,computer science & engineering,69.36,16397,0,Andhra Pradesh,2013,405,450,470,0.377551419,375,-1,-1,-1,-1,-1,-1,-0.3027,-1.9521,-0.6048,1.1601,-1.8189,100000
473243,f,8/12/1992,81.6,cbse,2010,81,cbse,57,2,B.Tech/B.E.,computer science & engineering,75.85,57,0,Haryana,2014,425,505,505,0.622642916,495,-1,407,-1,-1,-1,-1,-0.5719,0.8518,0.4906,1.5899,0.1864,300000
1274483,m,8/8/1990,87,state board,2010,71,state board,14587,2,B.Tech/B.E.,information technology,68,14587,0,Madhya Pradesh,2014,510,495,345,0.842248322,445,-1,469,-1,-1,-1,-1,1.5644,1.5444,1.3933,-1.3753,1.0554,180000
281074,m,6/11/1989,84.67,andhra pradesh state board,2007,77.1,andhra pradesh state board,3144,2,B.Tech/B.E.,electronics & instrumentation eng,76.5,3144,1,Tamil Nadu,2011,545,675,655,0.910770164,405,433,-1,-1,-1,-1,-1,-1.0355,1.7488,1.2525,0.5323,1.1343,2300000
1232025,f,4/18/1993,75,state board,2010,67,state board,12887,2,B.Tech/B.E.,computer science & engineering,67,12887,1,Telangana,2014,535,485,465,-1,-1,-1,-1,-1,-1,-1,-1,1.1336,1.0449,1.0859,-2.136,0.8637,120000
333594,m,3/9/1991,78,ssc,2008,86.7,ipe,11168,2,B.Tech/B.E.,computer engineering,74.79,11168,1,Telangana,2012,495,435,485,0.916869961,555,-1,-1,-1,-1,-1,-1,0.6646,1.2808,-0.4891,-0.5253,-0.169,590000
120918,m,8/6/1988,66.67,maharashtra,2007,64.08,maharashtra,1274,2,B.Tech/B.E.,other,55,1274,0,Maharashtra,2010,435,375,405,-1,-1,300,-1,-1,-1,-1,-1,0.2009,-0.2793,-0.344,-0.5253,0.3444,110000
1264748,m,7/9/1992,74,cbse,2010,69,cbse,378,2,B.Tech/B.E.,information technology,72,378,0,Haryana,2014,545,565,415,0.486747008,395,-1,376,-1,-1,-1,-1,-0.159,0.3789,0.7785,-1.5021,-0.2859,205000
1254777,f,10/5/1993,81.3,cbse,2010,77,cbse,1615,2,B.Tech/B.E.,computer science & engineering,79.9,1615,0,Punjab,2015,465,425,270,0.744758354,415,-1,438,-1,-1,-1,-1,-0.159,1.0449,0.4711,-0.8682,0.6721,1800000
196429,m,4/27/1988,76,0,2006,76,0,115,2,MCA,computer application,66,115,0,Punjab,2011,665,365,375,0.488347977,405,-1,-1,-1,-1,-1,-1,-2.1175,-0.2793,0.8171,0.8848,-0.6035,540000
421634,m,7/15/1991,54.5,0,2008,57.5,0,79,2,B.Tech/B.E.,electronics and communication engineering,60,79,0,Uttar Pradesh,2012,375,345,355,0.229481755,-1,266,-1,-1,-1,-1,-1,-0.1082,0.2668,1.1437,1.2374,-0.2875,360000
206733,m,5/4/1989,74.33,up board,2006,77,up board,144,2,B.Tech/B.E.,information technology,76,144,0,Uttar Pradesh,2011,475,415,565,0.843123727,515,-1,-1,-1,-1,-1,-1,-0.2628,-1.8393,0.0914,-1.3478,0.5024,240000
300968,m,5/23/1989,93.94,education board of kerala,2007,81.4,cbse,835,2,B.Tech/B.E.,computer engineering,72.44,835,0,Kerala,2011,635,605,535,0.960903087,595,-1,-1,-1,-1,-1,-1,0.2009,0.3448,0.2366,-1.3478,-0.2875,450000
852880,m,4/22/1992,90.46,state board,2012,81.5,state board,11651,2,B.Tech/B.E.,electronics & telecommunications,77,11651,0,Maharashtra,2014,370,450,310,0.338786347,405,292,-1,-1,-1,260,-1,-0.3027,-0.4536,0.6248,1.4136,-0.0943,310000
961003,m,3/17/1993,72,cbse,2010,67,cbse,6907,2,B.Tech/B.E.,computer science & engineering,68,6907,0,Haryana,2014,415,655,460,0.486747008,425,-1,376,-1,-1,-1,-1,0.2718,0.2124,-0.6048,-0.4879,0.6721,150000
848578,m,1/1/1992,76,state board,2009,66,state board,7659,2,B.Tech/B.E.,information technology,72,7659,1,Rajasthan,2013,545,485,340,0.144789889,395,-1,284,-1,-1,-1,-1,-0.159,0.8784,0.01,-1.1218,0.4805,240000
328807,m,4/18/1990,92,state,2008,90.66,state,1866,2,B.Tech/B.E.,electronics and communication engineering,82.53,1866,1,Karnataka,2012,675,555,635,0.824666401,-1,400,-1,-1,-1,-1,-1,0.626,0.8128,-1.2148,-0.52527,0.0284,600000
1063305,m,4/19/1990,77,cbse,2007,82,cbse,15645,2,MCA,computer application,83,15645,0,Uttar Pradesh,2013,465,420,535,-1,-1,-1,-1,-1,-1,-1,-1,-1.7389,-0.4536,-1.6807,-1.1218,-1.6273,240000
1262570,m,7/7/1990,55,pseb,2008,74,pseb,1759,2,MCA,computer application,81,1759,0,Punjab,2014,385,395,295,0.356536488,395,-1,346,-1,-1,-1,-1,1.2772,1.2114,0.9322,-0.6147,1.247,145000
742534,m,9/8/1992,92.3,state board,2009,83.6,state board,14820,2,B.Tech/B.E.,electronics and electrical engineering,80.16,14820,0,Andhra Pradesh,2013,615,560,635,0.557389506,345,-1,-1,-1,420,-1,-1,0.2718,0.0459,-0.2974,-1.5021,0.0973,300000
319678,m,7/22/1991,91,apsche,2008,96.7,"board of intermediate education,ap",11511,2,B.Tech/B.E.,electronics and electrical engineering,80,11511,0,Andhra Pradesh,2012,645,535,615,0.960603252,-1,466,-1,-1,-1,-1,-1,-0.7264,0.6178,-0.2714,-0.05527,0.3444,550000
1138769,m,9/16/1991,67,state board,2009,64,state board,8131,2,B.Tech/B.E.,information technology,62,8131,0,Tamil Nadu,2013,325,370,260,0.04099931,315,-1,223,-1,-1,-1,-1,0.5591,0.2124,0.9322,1.1601,1.4386,110000
626510,f,3/20/1993,86,state board,2010,78.83,state board,5111,2,B.Tech/B.E.,information technology,69.43,5111,0,Maharashtra,2014,465,475,500,0.884122512,535,-1,-1,-1,-1,-1,-1,1.5644,0.3789,1.0859,-1.1218,-0.0943,330000
1077044,m,7/7/1993,86.37,state board,2010,80.5,state board,14716,2,B.Tech/B.E.,electronics & telecommunications,79.98,14716,0,Orissa,2014,570,410,500,-1,495,-1,-1,-1,-1,-1,-1,0.5591,0.5454,-0.1437,-2.3895,1.0554,505000
458020,m,2/1/1990,75,icse,2007,75,isc,1638,2,B.Tech/B.E.,computer engineering,69,1638,0,Uttar Pradesh,2012,505,535,565,0.563267824,425,-1,-1,-1,-1,-1,-1,-0.6491,0.8128,-0.0537,0.0035,-0.2875,335000
203412,m,3/28/1988,92.8,ksseb(karnataka state board),2006,80,pu board,3716,2,B.Tech/B.E.,electronics and communication engineering,75.69,3716,1,Karnataka,2011,455,445,555,0.376059587,315,300,-1,-1,-1,286,-1,0.0464,-0.1232,-0.9245,-0.2902,-1.3934,395000
587593,m,1/21/1986,79.38,"punjab school education board, mohali",2004,74.4,"punjab state board of technical education & industrial training, chandigarh",2093,2,M.Tech./M.E.,information technology,75.9,2093,0,Uttar Pradesh,2012,510,545,590,0.974396113,615,-1,-1,-1,-1,-1,-1,-0.0154,0.3789,0.3174,-0.1076,0.4805,300000
536526,m,8/5/1990,74.67,up board,2007,73.2,up board,9738,2,B.Tech/B.E.,computer engineering,69.64,9738,0,Uttar Pradesh,2012,605,560,750,0.979521744,625,-1,-1,-1,-1,-1,-1,-1.3447,0.8128,0.2366,-1.1128,0.0679,150000
1192843,m,3/24/1992,85.3,state board,2009,92.2,state board,3629,2,B.Tech/B.E.,electronics and communication engineering,70.24,3629,0,Andhra Pradesh,2013,595,690,465,-1,465,-1,346,-1,-1,-1,-1,-0.3027,-0.6201,-1.2196,-0.3612,-0.4776,330000
814610,m,2/5/1992,76.8,bihar school examination board patna,2008,64,bihar school examination board patna,6946,2,B.Tech/B.E.,electrical engineering,70.44,6946,0,Bihar,2013,360,585,575,0.557389506,-1,-1,-1,-1,420,-1,-1,0.2718,1.5444,1.7007,-1.8824,1.0554,180000
243279,f,10/2/1988,61.4,cbse,2007,62.8,cbse,55,2,B.Tech/B.E.,computer engineering,69.98,55,0,Uttar Pradesh,2011,375,505,435,0.3423149,365,-1,-1,-1,-1,-1,-1,-0.1082,0.6568,0.2366,-0.0552,0.0284,300000
1124993,f,7/25/1993,79,cbse,2010,91.2,state board,1032,2,B.Tech/B.E.,electronics and communication engineering,78,1032,1,Telangana,2014,675,640,560,0.493596387,355,324,-1,-1,-1,-1,-1,-0.159,0.3789,-1.6807,0.9066,-0.6692,200000
693630,f,7/16/1990,77.4,cbse,2008,68.8,cbse,568,2,B.Tech/B.E.,electronics and electrical engineering,75.16,568,0,Uttar Pradesh,2013,625,500,560,0.758379883,-1,433,-1,-1,473,-1,-1,0.1282,-0.2871,1.2396,-0.3612,-0.8608,105000
535193,f,4/22/1991,82,state board,2009,66,state board,11635,2,B.Tech/B.E.,computer engineering,63,11635,0,Maharashtra,2013,615,500,455,0.864685413,525,-1,-1,-1,-1,-1,-1,0.8192,1.3198,0.3817,-0.9953,0.3444,360000
308225,m,7/24/1989,73,cbse,2006,64,cbse,350,2,B.Tech/B.E.,information technology,67,350,0,Uttar Pradesh,2012,505,465,555,0.525922584,415,-1,-1,-1,-1,-1,-1,-0.5719,-1.0593,1.1074,1.2374,-0.4455,460000
1088362,m,3/8/1989,75,icse,2007,74,icse,1023,2,B.Tech/B.E.,electrical engineering,59,1023,0,Kerala,2011,720,545,405,-1,485,-1,407,-1,-1,-1,-1,-0.0154,0.2124,0.6248,0.0192,-0.6692,100000
1063873,m,8/3/1992,84,state board,2009,87.7,state board,11439,2,B.Tech/B.E.,electronics and communication engineering,70.02,11439,0,Telangana,2013,510,420,320,-1,385,-1,284,-1,-1,-1,-1,1.9953,0.5454,0.1637,0.5262,0.6721,150000
544522,m,3/20/1991,91.6,cbse,2009,86.6,cbse,1754,2,B.Tech/B.E.,electronics and communication engineering,72,1754,0,Kerala,2013,695,520,680,0.824666401,-1,400,-1,-1,-1,366,-1,0.0464,1.5928,-0.6343,-1.671,0.0284,370000
351836,f,7/30/1991,87,rbse,2008,67.23,rbse,2927,2,B.Tech/B.E.,computer engineering,75.08,2927,1,Rajasthan,2012,295,305,375,0.013962304,-1,-1,-1,-1,-1,-1,-1,0.2782,0.6568,0.2366,2.2949,-0.7615,180000
1255797,m,6/5/1992,74,state board,2009,73,state board,7376,2,B.Tech/B.E.,electronics and communication engineering,65.95,7376,0,Uttar Pradesh,2015,420,375,430,0.649389715,-1,356,-1,-1,-1,-1,-1,0.2718,0.3789,1.3933,1.1601,0.8637,320000
899699,m,6/6/1991,73.07,state board,2009,67.5,state board,8547,2,B.Tech/B.E.,electronics & telecommunications,61.93,8547,1,Maharashtra,2014,580,640,635,0.649389715,-1,356,-1,-1,-1,-1,-1,-0.159,0.0459,-0.2974,-1.1218,-1.8189,300000
425551,m,3/25/1990,75.6,cbse,2007,59.2,cbse,75,2,B.Tech/B.E.,electronics and communication engineering,66.5,75,0,Uttar Pradesh,2012,515,465,625,0.538386893,-1,333,-1,-1,-1,260,-1,-0.4173,0.9688,0.672,-1.5828,0.0284,360000
824917,m,11/29/1988,63,icse,2008,55,state board,115,2,MCA,computer application,64,115,0,Punjab,2014,520,545,560,0.622642916,445,-1,407,-1,-1,-1,-1,-0.159,0.3789,0.4711,1.4136,-0.2859,105000
334312,m,12/9/1990,79.8,cbse,2007,81.2,cbse,1622,2,B.Tech/B.E.,computer engineering,80.26,1622,0,Madhya Pradesh,2012,515,545,665,0.942116551,575,-1,-1,-1,-1,-1,-1,-0.881,0.3448,-1.6502,0.26793,-0.1295,490000
614115,m,8/14/1992,82.6,cbse,2009,68.4,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,72,272,0,Punjab,2013,570,500,590,-1,-1,-1,-1,-1,-1,-1,-1,0.99,-0.6201,-0.4511,0.3995,-1.0524,350000
1274331,m,8/13/1992,62.3,state board,2009,75.6,state board,6906,1,B.Tech/B.E.,electronics engineering,73.12,6906,0,Uttar Pradesh,2014,525,460,570,0.943272158,-1,452,-1,-1,-1,-1,-1,-0.0154,1.2114,-0.6048,1.0333,1.4386,180000
456580,m,11/21/1991,89.5,ap state board for secondary education,2008,94.9,ap board for intermediate education,9796,2,B.Tech/B.E.,electronics and communication engineering,72.95,9796,1,Telangana,2012,635,535,645,0.960603252,415,466,-1,-1,-1,526,-1,1.2056,1.1248,0.2366,-0.5253,0.0284,150000
1058832,m,11/27/1990,64.62,state board,2009,62.5,state board,13095,2,B.Tech/B.E.,computer science & engineering,77.7,13095,1,West Bengal,2013,545,410,560,0.622642916,515,-1,407,-1,-1,-1,-1,-1.5953,0.5454,-2.9102,1.794,1.0554,100000
859453,m,8/22/1992,89.6,icse,2009,85.56,icse,485,2,B.Tech/B.E.,electronics & instrumentation eng,66.56,485,0,Uttar Pradesh,2013,535,690,620,0.943272158,475,452,-1,-1,-1,-1,-1,-0.0154,0.5454,-0.2974,-0.8682,-0.0943,335000
342044,m,10/8/1989,75,cbse,2007,84,cbse,2563,2,B.Tech/B.E.,computer engineering,83.86,2563,0,Uttarakhand,2012,625,575,725,0.995464719,685,-1,-1,-1,-1,-1,-1,-0.4173,0.0328,-2.1219,-1.34787,0.1864,420000
1207950,f,2/9/1992,91.12,state board,2010,72,state board,5216,2,B.Tech/B.E.,computer science & engineering,74,5216,1,West Bengal,2014,490,470,585,0.953899775,475,-1,530,-1,-1,-1,-1,1.1336,1.5444,1.547,-1.7556,-0.0943,235000
